Error for movie Detective Conan Movie 01: The Time Bombed Skyscraper (ID: 8) time 2026-01-18 19:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (8, ?, 2026-01-18 19:00:00, 100000, 2026-01-18 08:22:16, 2026-01-18 08:22:16))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:08:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:12:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:12:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:13:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:03:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:13:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:09:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:07:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:12:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:12:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:12:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:12:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:14:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:11:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:08:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:00:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:09:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:07:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:13:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:09:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:05:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:00:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:03:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:05:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:01:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:01:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:07:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:08:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:13:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:08:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:14:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:12:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:12:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:01:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:01:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:06:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:01:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:01:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:05:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:07:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:14:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:15:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:10:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:03:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:06:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:11:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:08:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:01:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:01:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:10:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:15:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:15:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:06:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:15:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:10:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:11:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:06:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:05:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:10:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:01:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:01:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 21:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 21:10:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:02:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:13:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 13:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 13:10:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 23:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 23:04:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 19:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 19:08:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 10:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 10:03:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
Error for movie Zootopia 2 (ID: 4) time 2026-01-23 16:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (4, ?, 2026-01-23 16:06:00, 85000, 2026-01-18 08:22:22, 2026-01-18 08:22:22))
